"reefName","x","y","area","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput"
"Girder Reef (19-156)",149.75398254,-19.66420555,7876674.473,0.101561456918716,0.0252059921622276,0.184749901294708
"Little Reef (19-157)",149.57910156,-19.66706085,1582585.221,0.100068904459476,0.0237308796495199,0.0476757809519768
"U/N Reef (19-158)",149.69174194,-19.67049789,1225044.28,0.134971663355827,0.0282493755221367,0.454021424055099
"U/N Reef (19-255)",149.762146,-19.78988457,11496.90722,0.409413695335388,0.0959401428699493,5.30303859710693
"U/N Reef (19-256)",149.76325989,-19.79142189,5175.799951,0.148258119821548,0.101572416722775,0.291522473096848
"U/N Reef (19-257)",149.76641846,-19.72271729,835987.4613,0.590507984161377,0.0363861508667469,5.06978797912598
"U/N Reef (19-258)",149.77563477,-19.72782707,103248.5203,0.288748532533646,0.0966868698596954,3.5554678440094
"U/N Reef (19-259)",149.79785156,-19.5679512,679830.3713,0.330109387636185,0.0136867547407746,4.76680660247803
"U/N Reef (19-260)",149.83598328,-19.95151711,284633.3606,0.1219337657094,0.0325117073953152,0.263479053974152
"U/N Reef (19-261)",149.84414673,-19.93984032,86556.73574,0.117422707378864,0.0740295425057411,0.20703561604023
"U/N Reef (19-262)",149.87124634,-19.60515594,127479.9614,0.102805204689503,0.0389033742249012,0.0213273726403713
"U/N Reef (19-263)",149.88063049,-19.62174797,154718.4491,0.302037179470062,0.0766243189573288,4.69037389755249
"U/N Reef (19-264)",149.90777588,-19.67838669,311067.2972,0.433811902999878,0.0516974702477455,4.83768892288208
"U/N Reef (19-265)",149.918396,-19.65096664,688054.175,0.489690750837326,0.0322123020887375,4.77810478210449
"U/N Reef (19-266)",149.94993591,-19.66402626,10455.47607,0.329505234956741,0.0911408811807632,4.82712697982788
"Shrimp Reef (18-118)",148.05303955,-18.96915054,36721011.59,0.205841161051173,0.0157490079365079,3.27450980392157
"Lion Reef (18-119)",148.37664795,-18.95051575,1334647.626,0.607545495033264,0.111568532884121,7.78557300567627
"Jaguar Reef (18-120)",148.42677307,-18.9756794,3522021.054,0.0104104104104104,0,0.0666666666666667
"Hall Reef (North) (18-121a)",147.51361084,-18.63195801,19452106.17,0.403047025203705,0.0507056750357151,2.58537888526917
"Hall Reef (South) (18-121b)",147.48963928,-18.67331696,3745384.99,0.545477390289307,0.070941835641861,3.52757167816162
"U/N Reef (18-122)",148.54544067,-18.92514992,2795107.783,0.871050536632538,0.0820765197277069,6.82429170608521
"U/N Reef (18-123)",148.48419189,-18.98755074,1819025.714,0.700705170631409,0.0356888882815838,7.26764011383057
"U/N Reef (18-124)",147.39006042,-18.3849144,4802521.147,0.559982359409332,0.024932537227869,2.67553067207336
"Gould Reef (No 1) (19-072a)",148.77920532,-19.37535858,63690419.37,0.331439852714539,0.0393065176904202,0.963557124137878
"Gould Reef (No 2) (19-072b)",148.72174072,-19.4563446,42400699.21,0.257282435894012,0.0163563136011362,1.18308937549591
"Gould Reef (No 3) (19-072c)",148.73600769,-19.50256348,33525178.46,0.210029050707817,0.0205136761069298,0.623618006706238
"Gould Reef (No 4) (19-072d)",148.78492737,-19.49802017,25031301.58,0.145110085606575,0.0195804908871651,0.484054744243622
"Slate Reef (19-159)",149.92649841,-19.66704559,3773037.161,0.00581399277051451,0,0.0303030303030303
"U/N Reef (19-160)",149.95227051,-19.65864372,327210.2628,0.339510351419449,0.0290745664387941,4.77147769927979
"U/N Reef (19-161)",149.65237427,-19.6830101,4916954.677,0.0838523432612419,0.0226053204387426,0.72490781545639
"U/N Reef (19-162)",149.52592468,-19.68199158,680874.3282,0.119007773697376,0.0248732920736074,0.427003115415573
"U/N Reef (19-163)",149.53811646,-19.69139862,701158.9778,0.410142183303833,0.018236143514514,5.68090724945068
"U/N Reef (19-164)",149.72843933,-19.68892097,13575478.44,0.140572354197502,0.0391309224069118,0.300657540559769
"Rib Reef (18-032)",146.8711853,-18.48267555,10444160.9,0.818364031362181,0,8.54545454545454
"Pith Reef (18-033)",147.01611328,-18.20892143,27019362.66,0.04,0,0.24
"Myrmidon Reef (18-034)",147.38424683,-18.26569939,10703954.4,0.000805152979066023,0,0.0217391304347826
"Thread Shoal (18-035)",147.17472839,-18.34340477,1582213.601,0.412942498922348,0.0444105304777622,2.16571354866028
"Urchin Shoal (18-036)",147.08123779,-18.34713173,502354.3216,0.386322408914566,0.0536061376333237,2.38117098808289
"U/N Reef (18-125)",147.41734314,-18.54785347,379112.7682,0.908605635166168,0.0718052759766579,9.31467437744141
"U/N Reef (18-126)",147.44174194,-18.55168343,7526616.061,0.809852123260498,0.0264373794198036,3.93212890625
"U/N Reef (18-127)",147.47769165,-18.56454659,101676.0062,0.905898332595825,0.110572285950184,9.55280590057373
"U/N Reef (18-128)",147.58180237,-18.42511177,1886057.943,0.33750969171524,0.0317666456103325,2.55737662315369
"U/N Reef (18-129)",147.80171204,-18.49124527,20183269.34,0.836933612823486,0.126604005694389,4.20156240463257
"U/N Reef (18-130)",148.09921265,-18.82547188,116168.6332,0.659169793128967,0.0427573285996914,5.9634256362915
"U/N Reef (18-131)",148.12013245,-18.78942108,1034729.781,0.760803461074829,0.00626583164557815,6.21084547042847
"U/N Reef (18-132)",148.18132019,-18.82021141,1975445.496,0.263874024152756,0.0314438417553902,1.54205250740051
"U/N Reef (18-133)",148.245224,-18.84744453,1697343.164,0.286334544420242,0.0196152646094561,1.43894064426422
"U/N Reef (18-134)",148.29475403,-18.87655067,1080928.957,0.376305907964706,0.0816560462117195,1.63085806369781
"Gould Reef (No 5) (19-072e)",148.7893219,-19.4530983,15786239.04,0.144515246152878,0.0203703455626965,0.519238650798798
"U/N Reef (19-073)",148.99861145,-19.41063881,188150.2716,0.117871634662151,0.0315038152039051,0.776496767997742
"Cobham Reef (North) (19-074a)",148.87091064,-19.39793015,45818846.41,0.133515566587448,0.0209307763725519,0.997538328170776
"Cobham Reef (South) (19-074b)",148.85443115,-19.43570137,75892199.07,0.139045804738998,0.0239106025546789,0.94268399477005
"U/N Reef (19-165)",149.80114746,-19.69753647,18219291.51,0.166211143136024,0.0382559336721897,0.491513162851334
"U/N Reef (19-166)",149.90956116,-19.69875526,16299.46066,0.309389501810074,0.0603612475097179,4.78702449798584
"Thatch Reef (19-167)",149.97798157,-19.69270134,2592956.371,0.0868808031082153,0.0262927785515785,0.180229216814041
"U/N Reef (19-168)",149.61073303,-19.71202278,489002.7309,0.0789231359958649,0.0183421280235052,-0.0137569271028042
"U/N Reef (19-169)",149.61276245,-19.72046471,835299.898,0.0823644548654556,0.0296309627592564,-0.0408356077969074
"U/N Reef (19-170)",149.68640137,-19.70529366,1450377.376,0.117640547454357,0.0229379907250404,0.506872832775116
"U/N Reef (19-171)",149.74281311,-19.70845795,97346.04294,0.121207006275654,0.0707459896802902,0.0942665040493011
"U/N Reef (19-172)",149.75904846,-19.71062469,277260.5154,0.158077880740166,0.0589869171380997,0.29852494597435
"Needle Reef (18-037)",147.2053833,-18.36123848,2207054.145,0.732963263988495,0.0464246310293674,8.73426723480225
"Thimble Shoal (18-038)",147.2587738,-18.37366486,671583.8094,0.537483692169189,0.0950765013694763,2.61317443847656
"Dip Reef (18-039)",147.44873047,-18.41375351,14091026.9,0.190251572327044,0,4.56603773584906
"Arab Reef (18-040)",147.13941956,-18.41486359,4214631.791,0.57942408323288,0.0851993933320045,3.32815170288086
"Faraday Reef (18-041)",147.34922791,-18.42234421,2497874.397,0.210144927536232,0,1
"Roxburgh Reef (18-042)",147.05809021,-18.43182755,23629780.53,0,0,0
"Fore And Aft Reef (18-043)",147.03765869,-18.50482941,20803183.48,0.323458462553633,0.0177165354330709,4.33333333333333
"U/N Reef (18-135)",148.39254761,-18.87726212,4088763.868,0.196906358003616,0.0708129927515984,0.930036306381226
"U/N Reef (18-136)",148.44256592,-18.89353371,2911334.967,0.441015988588333,0.0247036330401897,6.90584754943848
"U/N Reef (18-137)",148.48335266,-18.90562248,1327501.098,1.54259741306305,0.0761608704924583,9.88789081573486
"U/N Reef (18-138)",146.9695282,-18.15676689,727894.552,0.620185375213623,0.0169115383177996,2.91382575035095
"U/N Reef (18-139)",146.97866821,-18.14605331,580095.8861,0.975304424762726,0.0224919114261866,4.17005109786987
"U/N Reef (18-800)",146.34620667,-18.93754005,921584.4579,0.442920386791229,0.0290872771292925,4.99884462356567
"Bramble Rock Reef (19-001)",146.62770081,-19.0226078,8951.877399,0.732785642147064,0.0652712881565094,8.5421781539917
"Martin Reef (19-075)",148.82408142,-19.4805069,6833633.149,0.107200369238853,0.0175406448543072,0.0880262851715088
"Showers Reef (19-076)",148.89859009,-19.49141884,8205639.444,0.126688815060908,0,0.790697674418605
"U/N Reef (19-077)",149.02012634,-19.20467186,6752450.228,1.42434322834015,0.0286073461174965,8.94418430328369
"U/N Reef (19-078)",149.09428406,-19.22669411,7280366.741,0.192477598786354,0.0742913782596588,5.10837507247925
"U/N Reef (19-079)",149.09663391,-19.27848244,891379.2157,0.196834847331047,0.0225242804735899,5.34100294113159
"U/N Reef (19-080)",149.06382751,-19.28318977,526306.0474,0.208184659481049,0.0194242764264345,5.34241724014282
"U/N Reef (19-173)",149.76667786,-19.7116375,274241.1887,0.449267446994781,0.0580916367471218,5.33030843734741
"U/N Reef (19-174)",149.807724,-19.71658516,1054495.245,0.297779470682144,0.028840409591794,5.02423048019409
"U/N Reef (19-175)",149.92483521,-19.70869827,93208.38012,0.106453590095043,0.0532732903957367,-0.0202763974666595
"U/N Reef (19-176)",149.97590637,-19.71895981,1757968.724,0.275228321552277,0.0388267859816551,4.66797351837158
"Crab Reef (19-177)",149.70863342,-19.7245388,1895013.107,0,0,0
"U/N Reef (19-178)",149.96109009,-19.73672485,1974237.853,0.0880586728453636,0.032187681645155,0.0872879475355148
"Howse Reef (19-179)",149.78657532,-19.74257851,3645350.81,0.157501056790352,0.0484124049544334,0.495809733867645
"Westmoreland Reef (18-044)",147.10232544,-18.49254036,4402681.582,0.491747289896011,0.0566578805446625,2.99221420288086
"Cotton Shoal (18-045)",147.3999939,-18.47879601,780103.7379,0.996262490749359,0.0217016469687223,9.00409984588623
"Coil Reef (18-046)",147.5223999,-18.43486214,2229575.826,0,0,0
"Pelorus (North Palm or Yanooa) Reef (18-048)",146.48890686,-18.5564518,970175.2013,0.689506709575653,0.065368115901947,6.26725912094116
"Orpheus (Goolboddi) Island Reef (No 1) (18-049a)",146.48745728,-18.60209465,1622684.09,0.623476684093475,0.0546993315219879,6.30159997940063
"Herald Island Reef (19-002)",146.62962341,-19.0282917,277775.9062,0.732849717140198,0.042347252368927,8.57699871063232
"Rattlesnake Island Reef (19-003)",146.60942078,-19.03806686,329521.4332,0.685527563095093,0.0396385528147221,5.46414613723755
"Lorne Reef (19-004)",146.5867157,-19.03454971,967.5213061,0.561429679393768,0.055121835321188,5.56282424926758
"Paluma Shoals (19-005)",146.56114197,-19.09809113,1265413.076,0.595310986042023,0.0455230325460434,6.20692873001099
"Orchard Rocks Reef (19-006)",146.88076782,-19.10871315,31113.47864,0.699379444122314,0.0598717443645,9.27793121337891
"Ellen Reef (19-081)",149.24351501,-19.31081772,13476131.62,0.281011402606964,0.0801719948649406,1.97170662879944
"Elizabeth Reef (19-082)",149.04302979,-19.32583809,13580154.84,0.150144195275009,0,1.41860465116279
"U/N Reef (19-083)",149.18797302,-19.33321953,559204.4406,0.107694119215012,0.0204413011670113,0.672993063926697
"U/N Reef (19-084)",149.21507263,-19.34224129,1563537.083,0.144494667649269,0.0265259221196175,0.447494208812714
"U/N Reef (19-085)",149.15846252,-19.35162735,345664.4272,0.143708020448685,0.034205324947834,0.757894098758698
"U/N Reef (19-086)",149.02552795,-19.35000229,1764198.612,0.278676211833954,0.0252610091120005,5.8325777053833
"U/N Reef (19-087)",149.03140259,-19.37111664,323712.1516,0.340539395809174,0.0291811991482973,5.60347127914429
"U/N Reef (19-088)",149.09709167,-19.35921288,1163742.57,1.52729725837708,0.0374552644789219,8.64507484436035
"U/N Reef (19-089)",149.11444092,-19.36029816,1219499.911,0.172048136591911,0.027576046064496,1.15138959884644
"Gargoyle Reef (19-180)",149.68336487,-19.74087906,5411358.158,0.119937680661678,0.0214707460254431,0.104662507772446
"U/N Reef (19-181)",149.61726379,-19.75793076,2451662.398,0.0875480473041534,0.0131857842206955,0.0173560790717602
"U/N Reef (19-182)",149.72958374,-19.75511932,3958968.057,0.118643388152122,0.0367525555193424,0.202125206589699
"U/N Reef (19-183)",149.65403748,-19.75805664,116146.8591,0.108128227293491,0.0562971867620945,0.0386876054108143
"U/N Reef (19-184)",149.65615845,-19.76452446,85082.41274,0.131198287010193,0.0947890505194664,-0.0193672552704811
"U/N Reef (19-185)",149.65937805,-19.76601601,41450.812,0.132109016180038,0.080094076693058,0.0541736707091331
"U/N Reef (19-186)",149.72521973,-19.76840973,154167.0872,0.124146707355976,0.0707206353545189,0.093001164495945
"Hewitt Reef (19-187)",149.62379456,-19.78406334,27806838.97,0.141161546111107,0.0235526394098997,0.147367656230927
"U/N Reef (19-188)",149.76205444,-19.78318405,3836067.384,0,0,0
"Orpheus (Goolboddi) Island Reef (No 2) (18-049b)",146.49493408,-18.63393593,989394.4876,0.415103495121002,0.0302048977464437,5.85465002059937
"Orpheus (Goolboddi) Island Reef (No 3) (18-049c)",146.489151,-18.65820313,1643078.16,0.403462827205658,0.0259927939623594,5.59408712387085
"Orpheus (Goolboddi) Island Reef (No 4) (18-049d)",146.50602722,-18.63929176,504933.1016,0.397160887718201,0.0298699513077736,5.86365270614624
"Orpheus (Goolboddi) Island Reef (No 5) (18-049e)",146.49836731,-18.59331703,2035340.771,0.579556226730347,0.0315016619861126,5.94241428375244
"Lady Elliot Reef (18-050)",146.33102417,-18.6824894,512768.5111,0.374383926391602,0.0156879536807537,5.85752391815186
"Pandora Reef (18-051)",146.43373108,-18.81227303,237783.1868,0.752470433712006,0.0321615636348724,6.38620615005493
"Curacoa (Noogoo) Reef (No 1) (18-052a)",146.56321716,-18.66501045,336007.5677,0.567197024822235,0.0436974428594112,7.85541486740112
"Cockle Bay Reef (19-009a)",146.80999756,-19.16818237,7796842.518,0.902083873748779,0.0673567727208138,8.44717788696289
"Magnetic Island Reef (No 1) (19-009b)",146.85035706,-19.16638565,484588.3979,0.781096816062927,0.0675685554742813,9.36571311950684
"Magnetic Island Reef (No 2) (19-009c)",146.86457825,-19.15415764,373808.4449,0.709421396255493,0.0621244199573994,9.36571311950684
"Magnetic Island Reef (No 3) (19-009d)",146.88096619,-19.12154007,51558.39863,0.659057259559631,0.0637376680970192,8.76717948913574
"Magnetic Island Reef (No 4) (19-009e)",146.88215637,-19.11715317,123808.5729,0.673260807991028,0.0620735920965672,8.87112998962402
"Magnetic Island Reef (No 5) (19-009f)",146.86222839,-19.11130142,256780.7662,0.684656977653503,0.0463986955583096,8.74992656707764
"U/N Reef (19-090)",149.07164001,-19.37266159,7387420.937,0.140406355261803,0.0256130713969469,1.27455615997314
"Eulalie Reef (19-091)",149.41616821,-19.34141922,12449515.58,0.274779736995697,0.0215850565582514,5.07759666442871
"U/N Reef (19-092)",149.18487549,-19.36894798,11309167.57,0.138243198394775,0.0324534177780151,0.910229206085205
"U/N Reef (19-093)",149.03660583,-19.39489746,178144.7103,0.163059204816818,0.0358398593962193,1.16340506076813
"U/N Reef (19-094)",149.45074463,-19.44294167,563076.1315,0.320221722126007,0.0326667502522469,5.07795858383179
"U/N Reef (19-095)",149.22598267,-19.45908928,65440171.71,0.294209808111191,0.0355558693408966,5.65602254867554
"U/N Reef (19-189)",149.69541931,-19.79045868,1580213.308,0.102885060012341,0.0215754583477974,0.106834016740322
"U/N Reef (19-190)",149.70526123,-19.8054924,1134430.435,0.661483764648438,0.0255255959928036,5.68833637237549
"U/N Reef (19-191)",149.72145081,-19.8028698,574611.1272,0.136891379952431,0.0294244326651096,0.176399037241936
"U/N Reef (19-192)",149.61602783,-19.81798172,450490.3793,0.119753457605839,0.0201325062662363,0.0423384197056293
"U/N Reef (19-193)",149.73262024,-19.83778763,36912099.44,0.125001683831215,0.0464957170188427,0.098937876522541
"Curacoa (Noogoo) Reef (No 2) (18-052b)",146.55496216,-18.67755318,2401801.804,0.724755764007568,0.0286849942058325,9.44449043273926
"Fantome (Eumilli) Island Reef (18-053)",146.51159668,-18.67670441,1829623.859,0,0,0
"Great Palm Island Reef (No 1) (18-054a)",146.57614136,-18.71694756,7179100.184,0.395889639854431,0.0289297234266996,5.18582487106323
"Magnetic Island Reef (No 6) (19-009g)",146.81520081,-19.11626816,73727.96441,0.695237934589386,0.100392021238804,7.84251117706299
"Magnetic Island Reef (No 7) (19-009h)",146.83276367,-19.10866547,144129.2974,0.678265333175659,0.0647046491503716,8.54955959320068
"Magnetic Island Reef (No 8) (19-009j)",146.78871155,-19.11935616,191878.3957,0.690015971660614,0.0682033002376556,7.91850280761719
"U/N Reef (19-010)",146.83479309,-19.18525124,299334.3685,0.748077750205994,0.080163449048996,9.01080703735352
"Middle Reef (19-011)",146.81465149,-19.19767761,405330.5589,0.796636402606964,0.072332851588726,8.53548908233643
"Virago Shoal (19-012)",146.79325867,-19.20972633,470712.6787,0.769063830375671,0.0779440701007843,8.26080226898193
"Salamander Reef (19-013)",147.06556702,-19.17939186,125906.345,0.924351572990417,0.0798342674970627,10.1071853637695
"Kennedy Reef (19-096)",149.15634155,-19.45158958,82846722.46,0.216444164514542,0.0351154543459415,0.966171979904175
"Net Reef (19-097)",149.05377197,-19.49880409,114056878.6,0.161797031760216,0.0245380755513906,0.974950313568115
"U/N Reef (19-194)",149.77648926,-19.82637787,1676211.468,0.121439538896084,0.0310231000185013,0.303594350814819
"Napier Reef (19-195)",149.89492798,-19.84568024,4937956.394,0.132434383034706,0.0187590699642897,0.433881431818008
"U/N Reef (19-196)",149.59968567,-19.85923386,272696.3169,0.442467123270035,0.029332822188735,5.68282604217529
"Ross Reef (19-197)",149.58132935,-19.87267685,14819578.49,0.153672784566879,0.027756791561842,0.419313699007034
"U/N Reef (19-198)",149.71878052,-19.87999916,2684453.317,0.0989294201135635,0.0207845382392406,0.0668823197484016
"U/N Reef (19-199)",149.69760132,-19.89555359,3604205.401,0.128663837909698,0.0323212370276451,0.452849090099335
"Great Palm Island Reef (No 2) (18-054b)",146.6103363,-18.76537895,6172275.211,0.505631566047668,0.0370837599039078,5.18753671646118
"Great Palm Island Reef (No 3) (18-054c)",146.67880249,-18.76471901,1628659.023,0.682363986968994,0.0311005357652903,4.71037626266479
"Great Palm Island Reef (No 4) (18-054d)",146.69200134,-18.75086212,908865.1494,0.877819061279297,0.0502032302320004,7.59982538223267
"Great Palm Island Reef (No 5) (18-054e)",146.64472961,-18.74154854,2291562.659,0.599722743034363,0.0243888720870018,4.59570646286011
"Great Palm Island Reef (No 6) (18-054f)",146.59866333,-18.69507027,747132.1559,0.643258690834045,0.0638830363750458,6.85481595993042
"Great Palm Island Reef (No 7) (18-054g)",146.58349609,-18.68226433,548748.2961,0.603309750556946,0.0422433391213417,7.04686450958252
"Bray Reef (19-016)",147.06283569,-19.24640274,115045.051,0.905475735664368,0.116857394576073,10.2733564376831
"Bald Reef (19-018)",147.06291199,-19.27323532,69071.64186,0.809176683425903,0.0762114599347115,9.5006046295166
"Bowden Reef (19-019)",147.92767334,-19.03274727,14825249,0.317666365974117,0.025974025974026,4.21428571428571
"Morinda Shoal (19-020)",147.6365509,-19.14126396,8351381.257,1.58311700820923,0.0503001622855663,9.6471643447876
"Tink Shoal (19-021)",147.85797119,-19.36170387,2180370.448,1.37165665626526,0.0809837877750397,6.65207815170288
"Wilson Shoal (19-022)",147.94281006,-19.35899925,2536098.011,1.38697576522827,0.0518766045570374,6.09251737594604
"Wansfell Reef (19-098)",149.11933899,-19.50007629,4927024.463,0.00242130750605327,0,0.0169491525423729
"Joist Reef (19-099)",149.63226318,-19.46017265,23593616.89,0.122246474027634,0.0182597897946835,0.400618046522141
"U/N Reef (19-101)",147.75914001,-19.72694969,277015.5333,0.906297624111176,0.0859604030847549,6.56893873214722
"Camp Reef (19-102)",147.89576721,-19.8535881,409728.8287,1.10795402526855,0.117590673267841,7.29577207565308
"Holbourne Island Reef (No 1) (19-103a)",148.35734558,-19.72500038,220385.4509,0,0,0
"U/N Reef (19-200)",149.8289032,-19.91683769,16377686.82,0.168001711368561,0.0377830006182194,0.393605083227158
"U/N Reef (19-201)",149.77935791,-19.94067192,549731.6347,0.338601797819138,0.0641698762774467,3.70850467681885
"U/N Reef (19-202)",149.79165649,-19.92757034,5023522.938,0.342216849327087,0.0387892872095108,4.06414127349854
"U/N Reef (19-203)",149.745224,-19.94345474,7493598.3,0.371778011322021,0.0409387536346912,4.19290590286255
"Round Reef (19-204)",149.62385559,-19.96522522,2977315.322,0.145706027746201,0.0280977804213762,0.603188276290894
"Eclipse (Garoogubbee) Reef (18-058)",146.55006409,-18.76878738,120223.1897,0.603584229946136,0.0545019395649433,5.97250461578369
"Esk (Soopun) Reef (18-059)",146.52073669,-18.77420425,232201.7436,0.464542210102081,0.0377475209534168,5.94577598571777
"Barber (Boodthean) Reef (18-061)",146.6660614,-18.77711105,101894.0571,0.625783979892731,0.0583823770284653,4.96949672698975
"Brisk-Falcon Reef (18-062)",146.53538513,-18.77733803,805992.465,0.654780268669128,0.0294930972158909,6.85264778137207
"Fly Island Reef (18-064)",146.52542114,-18.82943153,230188.5581,0.295516073703766,0.0369676314294338,4.61540508270264
"Pakhoi Bank (19-023)",147.88291931,-19.44683075,386272.5794,1.39864349365234,0.099620059132576,7.22360563278198
"Prawn Reef (19-024)",148.09669495,-19.02057266,31211308.04,0.0119247952106826,0,0.0447761194029851
"Castor Reef (19-025)",148.34069824,-19.01529503,16517122.73,0.010334849111203,0.00847457627118644,0.024390243902439
"U/N Reef (19-026)",148.42927551,-19.03603363,7253791.325,0.407234221696854,0.0349591821432114,7.03520154953003
"Pollux Reef (19-027)",148.30413818,-19.04730606,10251123.4,1.04308823529412,0.0625,4.8
"Shell Reef (19-028)",148.18159485,-19.05929375,3584812.631,2.11592962592963,0.0476190476190476,20.2222222222222
"Mid Reef (19-029)",148.0774231,-19.07060051,5625519.901,2.26976926523297,0.904793906810036,8.34375
"Holbourne Island Reef (No 2) (19-103b)",148.36372375,-19.7290554,69549.85628,0.463896006345749,0.0641143545508385,2.09961605072021
"Middle Island Reef (19-106)",148.36381531,-19.98838997,318835.8764,1.76413452625275,0.0796913579106331,8.02889823913574
"Tideway Reef (No 1) (19-205a)",149.72459412,-20.01020241,15225524.12,0.00384615384615385,0,0.0192307692307692
"Tideway Reef (No 2) (19-205b)",149.75500488,-19.99752617,2425374.572,0.356320559978485,0.0273272916674614,5.68910646438599
"Tideway Reef (No 3) (19-205c)",149.73295593,-19.97673225,15026013.36,0.169124931097031,0.0382936112582684,1.39071547985077
"U/N Reef (19-206)",150.00669861,-19.70957565,4536022.826,0.0877233669161797,0.0197393856942654,0.232969731092453
"Havannah Reef (18-065)",146.53756714,-18.84302711,851119.2514,0,0,0
"Acheron Reef (18-066)",146.63087463,-18.96382713,262583.8599,0.521026790142059,0.0286098290234804,5.35668134689331
"Phillips Reef (18-067)",146.6191864,-18.97616577,9969.929574,0.568696081638336,0.0516316592693329,5.49375534057617
"Cordelia Rocks Reef (18-068)",146.68490601,-18.99560356,609164.1658,0.574119806289673,0.0224631801247597,5.71580982208252
"Backnumbers Reef (18-069a)",147.14831543,-18.50876045,33122337.09,0.0311667510302938,0.0186915887850467,0.0961538461538462
"Braggs Reef (18-069b)",147.1398468,-18.54733849,19766695.97,0.580078721046448,0.0398364774882793,5.80127716064453
"U/N Reef (19-030)",148.20133972,-19.08122635,3312437.664,0.5528404712677,0.0269076656550169,1.97774195671082
"Crotan Reef (19-031)",148.23110962,-19.07741928,2650609.699,0.46272274851799,0.0166888236999512,1.78273355960846
"U/N Reef (19-032)",148.24681091,-19.09322357,1014113.12,0.49839448928833,0.0260471142828465,1.11430692672729
"U/N Reef (19-033)",148.26704407,-19.09339714,1031757.797,0.633136808872223,0.0339931882917881,6.97801733016968
"Tabias Reef (19-034)",148.28695679,-19.09561729,3346209.056,0.4944828748703,0.0211538523435593,1.83811926841736
"U/N Reef (19-035)",148.46107483,-19.08310509,2403622.024,0.23288306593895,0.0239870660007,1.38005220890045
"U/N Reef (19-036)",148.32249451,-19.09608269,6403423.329,0.383485972881317,0.0234780833125114,1.36777400970459
"U/N Reef (19-037)",148.30632019,-19.10439682,319831.9435,0.484447985887527,0.0695169866085052,1.44709575176239
"Dingo Reef (No 1) (19-038a)",148.29811096,-19.19438744,41548025.64,0.552812337875366,0.0271215420216322,2.82582950592041
"Seagull Reef (19-107)",148.97894287,-19.5239315,14125446.16,0.118420407176018,0.0194108374416828,0.689644992351532
"U/N Reef (19-108)",148.8815155,-19.53052902,1214972.449,0.12781611084938,0.0197216644883156,0.50040590763092
"Fairey Reef (No 1) (19-109a)",148.94335938,-19.53862,8676417.781,0.0124318658280922,0,0.0566037735849057
"Fairey Reef (No 2) (19-109b)",148.93582153,-19.56092834,2000298.631,0.208173871040344,0.0990381315350533,1.82392525672913
"Hyde Reef (19-207)",150.08551025,-19.75622559,7974073.723,0.00277777777777778,0,0.0666666666666667
"U/N Reef (19-208)",150.1234436,-19.78590012,9055331.373,0.184587597846985,0.0397208780050278,2.94094467163086
"Rebe Reef (19-209)",150.15289307,-19.79887581,7452974.707,0,0,0
"U/N Reef (19-210)",150.09761047,-19.81380081,2486625.601,0.110354728996754,0.0332478806376457,0.129754543304443
"Arc Reef (18-070)",147.44549561,-18.49704361,580615.5661,3.83116883116883,1.09090909090909,13.1428571428571
"Glow Reef (18-071)",147.40255737,-18.52807808,8840947.44,1.74787878787879,0,4.8
"French Reef (18-072)",147.23179626,-18.54670715,6629972.457,0.824247777462006,0.027715690433979,6.70789480209351
"Hopkinson Reef (18-073)",147.19277954,-18.55063438,7380080.093,2.44574841925383,0.0210615891926391,18.921568627451
"Yankee Reef (18-074)",147.49894714,-18.56134033,6683161.008,0.917254576104234,0.125703564727955,4.17241379310345
"John Brewer Reef (18-075)",147.05296326,-18.63109779,24587672.61,1.47407012164048,0.00840336134453781,34.02
"Helix Reef (18-076)",147.2984314,-18.62459183,1580023.92,1.09953644840008,0,16.45
"Grub Reef (18-077)",147.42596436,-18.62554359,31306639.38,0.861024350918205,0.0233062330623306,7.01408450704225
"Dingo Reef (No 2) (19-038b)",148.3894043,-19.16968155,73725069.68,0.446587771177292,0.030094975605607,2.56163001060486
"Dingo Reef (No 3) (19-038c)",148.29582214,-19.14525986,31134180.23,0.413211822509766,0.0257808398455381,1.57222187519073
"Dingo Reef (No 4) (19-038d)",148.34477234,-19.11131477,14177345.13,0.327222406864166,0.0290011260658503,1.03679406642914
"Dingo Reef (No 5) (19-038e)",148.3848114,-19.12049294,34887888.05,0.256710857152939,0.0287051349878311,1.23047709465027
"Fairey Reef (No 3) (19-109c)",148.94422913,-19.57868195,328439.0789,0.135845229029655,0.0500757545232773,0.305691540241241
"Rattray Reef (19-110)",148.55473328,-19.99648857,214183.0484,1.57650792598724,0.0372126884758472,4.99601650238037
"U/N Reef (19-111)",149.22164917,-19.51968384,2069346.566,0.494305819272995,0.0257952343672514,5.42929029464722
"U/N Reef (19-112)",149.23088074,-19.53125954,1253363.634,0.395790874958038,0.0265355110168457,5.42440176010132
"U/N Reef (19-113)",149.00218201,-19.52801323,308185.9795,0.0857064351439476,0.0310765150934458,0.748046040534973
"Wackett Reef (19-211)",150.07618713,-19.82304573,9111468.209,0.111490428447723,0.0127557711675763,0.359328180551529
"Oom Reef (19-212)",150.18334961,-19.82825089,999903.8847,0.0843772143125534,0.0290276557207108,0.263105481863022
